date,act_symbol,expiration,K1,K2,cost_buy,profit_buy,proceeds_sell,profit_sell
2019-10-26,SPY,2019-12-20,271.0,290.0,19.330000000000002,-0.33000000000000185,19.039999999999996,0.039999999999995595
2019-10-26,SPY,2019-12-20,271.0,296.0,25.470000000000002,-0.4700000000000024,25.19,0.19000000000000128
2019-10-26,SPY,2019-12-20,271.0,302.0,31.689999999999998,-0.6899999999999977,31.430000000000003,0.43000000000000327
2019-10-26,SPY,2019-12-20,271.0,308.0,38.010000000000005,-1.0100000000000051,37.660000000000004,0.6600000000000037
2019-10-26,SPY,2019-12-20,271.0,314.0,44.25,-1.25,43.89,0.8900000000000006
2019-10-26,SPY,2019-12-20,271.0,323.0,53.36,-1.3599999999999994,53.02,1.0200000000000031
2019-10-26,SPY,2019-12-20,271.0,330.0,60.38,-1.3800000000000026,60.02,1.0200000000000031
2019-10-26,SPY,2019-12-20,271.0,345.0,75.39,-1.3900000000000006,74.99000000000001,0.9900000000000091
2019-10-26,SPY,2019-12-20,280.0,290.0,10.27,-0.2699999999999996,10.01,0.009999999999999787
2019-10-26,SPY,2019-12-20,280.0,296.0,16.41,-0.41000000000000014,16.16,0.16000000000000014
2019-10-26,SPY,2019-12-20,280.0,302.0,22.630000000000003,-0.6300000000000026,22.400000000000002,0.40000000000000213
2019-10-26,SPY,2019-12-20,280.0,308.0,28.950000000000003,-0.9500000000000028,28.63,0.629999999999999
2019-10-26,SPY,2019-12-20,280.0,314.0,35.19,-1.1899999999999977,34.86,0.8599999999999994
2019-10-26,SPY,2019-12-20,280.0,323.0,44.300000000000004,-1.3000000000000043,43.989999999999995,0.9899999999999949
2019-10-26,SPY,2019-12-20,280.0,330.0,51.32,-1.3200000000000003,50.989999999999995,0.9899999999999949
2019-10-26,SPY,2019-12-20,280.0,345.0,66.33,-1.3299999999999983,65.96000000000001,0.960000000000008
2019-10-26,SPY,2019-12-20,290.0,296.0,6.24,-0.2400000000000002,6.050000000000001,0.05000000000000071
2019-10-26,SPY,2019-12-20,290.0,302.0,12.459999999999999,-0.4599999999999991,12.290000000000001,0.2900000000000009
2019-10-26,SPY,2019-12-20,290.0,308.0,18.78,-0.7800000000000011,18.52,0.5199999999999996
2019-10-26,SPY,2019-12-20,290.0,314.0,25.020000000000003,-1.0200000000000031,24.75,0.75
2019-10-26,SPY,2019-12-20,290.0,323.0,34.13,-1.1300000000000026,33.88,0.8800000000000026
2019-10-26,SPY,2019-12-20,290.0,330.0,41.150000000000006,-1.1500000000000057,40.88,0.8800000000000026
2019-10-26,SPY,2019-12-20,290.0,345.0,56.16,-1.1599999999999966,55.85,0.8500000000000014
2019-10-26,SPY,2019-12-20,296.0,302.0,6.3100000000000005,-0.3100000000000005,6.150000000000001,0.15000000000000124
2019-10-26,SPY,2019-12-20,296.0,308.0,12.63,-0.6300000000000008,12.379999999999999,0.379999999999999
2019-10-26,SPY,2019-12-20,296.0,314.0,18.869999999999997,-0.8699999999999974,18.61,0.6099999999999994
2019-10-26,SPY,2019-12-20,296.0,323.0,27.980000000000004,-0.980000000000004,27.74,0.7399999999999984
2019-10-26,SPY,2019-12-20,296.0,330.0,35.0,-1.0,34.74,0.740000000000002
2019-10-26,SPY,2019-12-20,296.0,345.0,50.01,-1.009999999999998,49.71000000000001,0.710000000000008
2019-10-26,SPY,2019-12-20,302.0,308.0,6.389999999999999,-0.3899999999999988,6.16,0.16000000000000014
2019-10-26,SPY,2019-12-20,302.0,314.0,12.629999999999999,-0.629999999999999,12.389999999999997,0.389999999999997
2019-10-26,SPY,2019-12-20,302.0,323.0,21.740000000000002,-0.740000000000002,21.52,0.5199999999999996
2019-10-26,SPY,2019-12-20,302.0,330.0,28.759999999999998,-0.759999999999998,28.52,0.5199999999999996
2019-10-26,SPY,2019-12-20,302.0,345.0,43.769999999999996,-0.769999999999996,43.49000000000001,0.4900000000000091
2019-10-26,SPY,2019-12-20,308.0,314.0,6.399999999999999,-0.3999999999999986,6.0699999999999985,0.06999999999999851
2019-10-26,SPY,2019-12-20,308.0,323.0,15.51,-0.5099999999999998,15.2,0.1999999999999993
2019-10-26,SPY,2019-12-20,308.0,330.0,22.53,-0.5300000000000011,22.2,0.1999999999999993
2019-10-26,SPY,2019-12-20,308.0,345.0,37.54,-0.5399999999999991,37.17,0.1700000000000017
2019-10-26,SPY,2019-12-20,314.0,323.0,9.280000000000001,-0.28000000000000114,8.960000000000003,-0.03999999999999737
2019-10-26,SPY,2019-12-20,314.0,330.0,16.3,-0.3000000000000007,15.960000000000003,-0.03999999999999737
2019-10-26,SPY,2019-12-20,314.0,345.0,31.310000000000002,-0.3100000000000023,30.930000000000007,-0.06999999999999318
2019-10-26,SPY,2019-12-20,323.0,330.0,7.169999999999998,-0.16999999999999815,6.849999999999998,-0.15000000000000213
2019-10-26,SPY,2019-12-20,323.0,345.0,22.179999999999996,-0.17999999999999616,21.820000000000004,-0.17999999999999616
2019-10-26,SPY,2019-12-20,330.0,345.0,15.179999999999996,-0.17999999999999616,14.800000000000004,-0.19999999999999574
2019-11-02,SPY,2019-11-15,260.0,276.0,16.149999999999995,-0.14999999999999503,15.790000000000001,-0.20999999999999908
2019-11-02,SPY,2019-11-15,260.0,285.0,25.129999999999995,-0.12999999999999545,24.79,-0.21000000000000085
2019-11-02,SPY,2019-11-15,260.0,294.0,34.13999999999999,-0.13999999999999346,33.779999999999994,-0.22000000000000597
2019-11-02,SPY,2019-11-15,260.0,300.0,40.12,-0.11999999999999744,39.809999999999995,-0.19000000000000483
2019-11-02,SPY,2019-11-15,260.0,306.0,46.089999999999996,-0.0899999999999963,45.85,-0.14999999999999858
2019-11-02,SPY,2019-11-15,260.0,312.0,52.18999999999999,-0.18999999999999062,51.839999999999996,-0.1600000000000037
2019-11-02,SPY,2019-11-15,260.0,318.0,58.29,-0.28999999999999915,57.919999999999995,-0.0800000000000054
2019-11-02,SPY,2019-11-15,260.0,330.0,70.34,-0.3400000000000034,69.97,-0.030000000000001137
2019-11-02,SPY,2019-11-15,260.0,335.0,75.34,-0.3400000000000034,74.97,-0.030000000000001137
2019-11-02,SPY,2019-11-15,260.0,350.0,90.37,-0.37000000000000455,89.96000000000001,-0.03999999999999204
2019-11-02,SPY,2019-11-15,276.0,285.0,9.139999999999997,-0.13999999999999702,8.84,-0.16000000000000014
2019-11-02,SPY,2019-11-15,276.0,294.0,18.15,-0.14999999999999858,17.830000000000005,-0.1699999999999946
2019-11-02,SPY,2019-11-15,276.0,300.0,24.129999999999995,-0.12999999999999545,23.860000000000003,-0.13999999999999702
